"V1";"V2";"V3";"V4";"V5";"V6"
"0";"69";"0.00";"-5.752";"teach";"0.01646710"
"1";"71";"1.41";"-3.772";"medium";"0.05212968"
"1";"68";"1.47";"-3.513";"think";"0.06088124"
"0";"39";"0.00";"-3.091";"culture";"0.07870712"
"0";"37";"0.00";"-2.923";"intersection";"0.08731016"
"0";"35";"0.00";"-2.756";"thing";"0.09687456"
"0";"32";"0.00";"-2.508";"answer";"0.11328722"
"0";"30";"0.00";"-2.343";"person";"0.12581274"
"0";"29";"0.00";"-2.262";"scholarly";"0.13261217"
"0";"29";"0.00";"-2.262";"literature";"0.13261217"
"0";"27";"0.00";"-2.099";"learn";"0.14740426"
"0";"26";"0.00";"-2.018";"build";"0.15545118"
"0";"26";"0.00";"-2.018";"concern";"0.15545118"
"*****";"*";"*";"*";"*";"*"
"0";" 58";"0.00";"-4.745";"we";"0.02937897"
"0";" 50";"0.00";"-4.036";"what";"0.04453626"
"0";" 44";"0.00";"-3.517";"how";"0.06075857"
"3";"103";"2.91";"-3.068";"using";"0.07985856"
"0";" 28";"0.00";"-2.180";"it_s";"0.13980069"
"*";"*";"*";"*";"*";"*"
"**";"classe";"7";"**";"";""
"****";"57";"649";"8.78";"****";""
" 3";"112";"2.68";"-6.296";"way";"0.01210405"
" 4";"126";"3.17";"-6.138";"study";"0.01322888"
" 0";" 50";"0.00";"-5.216";"definition";"0.02237944"
" 0";" 47";"0.00";"-4.879";"text";"0.02719096"
" 0";" 43";"0.00";"-4.434";"information";"0.03523028"
" 3";" 94";"3.19";"-4.289";"question";"0.03835199"
" 0";" 38";"0.00";"-3.886";"history";"0.04868055"
" 0";" 38";"0.00";"-3.886";"social";"0.04868055"
" 0";" 35";"0.00";"-3.562";"cultural";"0.05911542"
" 0";" 35";"0.00";"-3.562";"thing";"0.05911542"
" 0";" 33";"0.00";"-3.348";"science";"0.06730386"
" 0";" 33";"0.00";"-3.348";"community";"0.06730386"
" 0";" 33";"0.00";"-3.348";"apply";"0.06730386"
" 0";" 32";"0.00";"-3.241";"answer";"0.07182215"
" 0";" 32";"0.00";"-3.241";"interest";"0.07182215"
" 0";" 30";"0.00";"-3.029";"person";"0.08181331"
" 0";" 27";"0.00";"-2.713";"project";"0.09956427"
" 0";" 25";"0.00";"-2.504";"resource";"0.11359124"
" 0";" 25";"0.00";"-2.504";"language";"0.11359124"
" 0";" 24";"0.00";"-2.400";"critical";"0.12137047"
" 0";" 24";"0.00";"-2.400";"find";"0.12137047"
" 0";" 23";"0.00";"-2.296";"focus";"0.12971672"
"14";"214";"6.54";"-2.001";"technology";"0.15720637"
"*****";"*";"*";"*";"*";"*"
" 5";"143";"3.50";"-6.398";"i";"0.01142751"
" 0";" 58";"0.00";"-6.133";"this";"0.01327182"
" 3";"105";"2.86";"-5.490";"an";"0.01912275"
"19";"304";"6.25";"-4.579";"a";"0.03236540"
" 1";" 59";"1.69";"-4.070";"more";"0.04365869"
" 0";" 37";"0.00";"-3.778";"other";"0.05193443"
" 2";" 72";"2.78";"-3.645";"from";"0.05623281"
" 1";" 55";"1.82";"-3.638";"at";"0.05646378"
" 0";" 35";"0.00";"-3.562";"those";"0.05911542"
" 0";" 32";"0.00";"-3.241";"us";"0.07182215"
" 0";" 31";"0.00";"-3.135";"well";"0.07665094"
" 1";" 49";"2.04";"-3.007";"have";"0.08289960"
"14";"227";"6.17";"-2.981";"that";"0.08426655"
" 0";" 27";"0.00";"-2.713";"so";"0.09956427"
" 0";" 26";"0.00";"-2.608";"different";"0.10633562"
" 0";" 25";"0.00";"-2.504";"if";"0.11359124"
" 0";" 25";"0.00";"-2.504";"than";"0.11359124"
"37";"478";"7.74";"-2.459";"of";"0.11682072"
" 7";"129";"5.43";"-2.264";"it";"0.13241554"
" 2";" 58";"3.45";"-2.262";"we";"0.13255265"
" 0";" 21";"0.00";"-2.090";"s";"0.14830754"
"*";"*";"*";"*";"*";"*"
"8";"143";"5.59";"-2.327";"*year_2011-01-01";"0.1271226"
"**";"classe";"8";"**";"";""
"****";"40";"649";"6.16";"****";""
"0";" 53";"0.00";"-3.791";"create";"0.05153874"
"1";" 72";"1.39";"-3.192";"computer";"0.07400097"
"0";" 44";"0.00";"-3.100";"scholar";"0.07828440"
"0";" 33";"0.00";"-2.284";"community";"0.13074781"
"0";" 33";"0.00";"-2.284";"apply";"0.13074781"
"0";" 33";"0.00";"-2.284";"explore";"0.13074781"
"0";" 32";"0.00";"-2.211";"answer";"0.13704634"
"0";" 31";"0.00";"-2.138";"form";"0.14366471"
"9";"214";"4.21";"-2.116";"technology";"0.14578206"
"0";" 30";"0.00";"-2.066";"person";"0.15062189"
"*****";"*";"*";"*";"*";"*"
"*";"*";"*";"*";"*";"*"
"**";"classe";"9";"**";"";""
"****";"49";"649";"7.55";"****";""
"27";"497";"5.43";"-13.631";"humanity";"0.0002224401"
" 8";"201";"3.98";" -5.317";"research";"0.0211229231"
" 1";" 77";"1.30";" -4.891";"compute";"0.0269908818"
" 0";" 54";"0.00";" -4.810";"application";"0.0282911821"
" 1";" 71";"1.41";" -4.308";"medium";"0.0379316856"
"10";"214";"4.67";" -3.787";"technology";"0.0516656066"
" 0";" 43";"0.00";" -3.761";"information";"0.0524660788"
" 0";" 38";"0.00";" -3.296";"social";"0.0694344604"
" 0";" 32";"0.00";" -2.749";"activity";"0.0973231346"
" 1";" 53";"1.89";" -2.652";"create";"0.1034278008"
" 0";" 30";"0.00";" -2.569";"material";"0.1089945218"
" 0";" 29";"0.00";" -2.479";"literature";"0.1153675027"
" 0";" 27";"0.00";" -2.301";"learn";"0.1293144236"
" 0";" 26";"0.00";" -2.212";"interdisciplinary";"0.1369456880"
" 0";" 26";"0.00";" -2.212";"share";"0.1369456880"
" 1";" 47";"2.13";" -2.134";"text";"0.1440276300"
" 0";" 25";"0.00";" -2.123";"resource";"0.1450581157"
" 0";" 25";"0.00";" -2.123";"language";"0.1450581157"
" 0";" 25";"0.00";" -2.123";"open";"0.1450581157"
"*****";"*";"*";"*";"*";"*"
"32";"502";"6.37";"-4.388";"and";"0.03619119"
" 0";" 31";"0.00";"-2.659";"well";"0.10298749"
" 4";"105";"3.81";"-2.511";"use";"0.11305329"
"*";"*";"*";"*";"*";"*"
"1";"60";"1.67";"-3.279";"*year_2010-01-01";"0.07019118"
"**";"classe";"10";"**";"";""
"****";"65";"649";"10.02";"****";""
" 4";"177";"2.26";"-16.243";"tool";"5.572067e-05"
" 3";"112";"2.68";" -8.085";"way";"4.463802e-03"
" 0";" 54";"0.00";" -6.556";"human";"1.045461e-02"
"38";"467";"8.14";" -6.519";"digital";"1.066995e-02"
" 0";" 47";"0.00";" -5.640";"text";"1.755944e-02"
" 1";" 53";"1.89";" -4.231";"humanist";"3.968574e-02"
" 2";" 68";"2.94";" -4.218";"think";"3.999896e-02"
" 0";" 32";"0.00";" -3.746";"answer";"5.292250e-02"
" 1";" 49";"2.04";" -3.740";"humanistic";"5.312498e-02"
" 1";" 48";"2.08";" -3.619";"mean";"5.713473e-02"
" 1";" 48";"2.08";" -3.619";"datum";"5.713473e-02"
" 1";" 47";"2.13";" -3.498";"methodology";"6.144431e-02"
" 0";" 29";"0.00";" -3.379";"literature";"6.604354e-02"
" 0";" 28";"0.00";" -3.257";"world";"7.112112e-02"
" 1";" 44";"2.27";" -3.140";"approach";"7.640794e-02"
" 0";" 27";"0.00";" -3.136";"project";"7.660090e-02"
" 3";" 72";"4.17";" -3.074";"computer";"7.955850e-02"
" 0";" 26";"0.00";" -3.015";"build";"8.251752e-02"
" 0";" 26";"0.00";" -3.015";"set";"8.251752e-02"
" 0";" 26";"0.00";" -3.015";"ask";"8.251752e-02"
" 0";" 26";"0.00";" -3.015";"share";"8.251752e-02"
" 0";" 25";"0.00";" -2.894";"language";"8.890916e-02"
" 0";" 25";"0.00";" -2.894";"open";"8.890916e-02"
" 5";" 94";"5.32";" -2.690";"question";"1.009819e-01"
" 4";" 81";"4.94";" -2.647";"define";"1.037342e-01"
" 0";" 22";"0.00";" -2.535";"support";"1.113788e-01"
" 0";" 22";"0.00";" -2.535";"analyze";"1.113788e-01"
" 1";" 38";"2.63";" -2.442";"history";"1.181391e-01"
" 1";" 38";"2.63";" -2.442";"social";"1.181391e-01"
" 0";" 21";"0.00";" -2.415";"collaborative";"1.201405e-01"
" 5";" 90";"5.56";" -2.306";"work";"1.288664e-01"
" 0";" 20";"0.00";" -2.297";"theory";"1.296402e-01"
" 0";" 19";"0.00";" -2.179";"part";"1.399505e-01"
" 1";" 35";"2.86";" -2.103";"cultural";"1.469714e-01"
" 1";" 35";"2.86";" -2.103";"thing";"1.469714e-01"
" 2";" 49";"4.08";" -2.071";"understand";"1.501536e-01"
" 2";" 49";"4.08";" -2.071";"knowledge";"1.501536e-01"
" 0";" 18";"0.00";" -2.061";"student";"1.511532e-01"
"*****";"*";"*";"*";"*";"*"
"26";"408";"6.37";"-16.178";"to";"5.764745e-05"
"19";"304";"6.25";" -8.997";"a";"2.704575e-03"
" 0";" 66";"0.00";" -8.178";"can";"4.241316e-03"
" 2";" 92";"2.17";" -7.314";"be";"6.843015e-03"
" 0";" 58";"0.00";" -7.089";"we";"7.755799e-03"
" 7";"156";"4.49";" -6.964";"with";"8.316677e-03"
" 7";"150";"4.67";" -6.193";"new";"1.282558e-02"
" 0";" 50";"0.00";" -6.030";"what";"1.406793e-02"
" 0";" 49";"0.00";" -5.899";"do";"1.514812e-02"
" 2";" 80";"2.50";" -5.719";"but";"1.678598e-02"
" 6";"129";"4.65";" -5.141";"it";"2.337293e-02"
" 1";" 59";"1.69";" -4.985";"more";"2.556106e-02"
" 0";" 38";"0.00";" -4.492";"these";"3.404396e-02"
" 0";" 37";"0.00";" -4.367";"one";"3.663878e-02"
" 0";" 37";"0.00";" -4.367";"other";"3.663878e-02"
" 0";" 33";"0.00";" -3.870";"just";"4.916501e-02"
" 0";" 29";"0.00";" -3.379";"they";"6.604354e-02"
" 0";" 28";"0.00";" -3.257";"such";"7.112112e-02"
" 0";" 27";"0.00";" -3.136";"so";"7.660090e-02"
" 2";" 58";"3.45";" -3.048";"this";"8.084188e-02"
" 2";" 58";"3.45";" -3.048";"also";"8.084188e-02"
" 2";" 57";"3.51";" -2.935";"our";"8.665472e-02"
" 0";" 25";"0.00";" -2.894";"than";"8.890916e-02"
" 8";"132";"6.06";" -2.876";"or";"8.992688e-02"
" 5";" 94";"5.32";" -2.690";"not";"1.009819e-01"
" 0";" 23";"0.00";" -2.654";"when";"1.032906e-01"
"13";"185";"7.03";" -2.564";"as";"1.093153e-01"
" 0";" 22";"0.00";" -2.535";"like";"1.113788e-01"
" 0";" 21";"0.00";" -2.415";"s";"1.201405e-01"
" 2";" 52";"3.85";" -2.387";"which";"1.223268e-01"
" 0";" 20";"0.00";" -2.297";"don_t";"1.296402e-01"
" 0";" 20";"0.00";" -2.297";"something";"1.296402e-01"
" 0";" 20";"0.00";" -2.297";"help";"1.296402e-01"
" 0";" 19";"0.00";" -2.179";"will";"1.399505e-01"
" 0";" 19";"0.00";" -2.179";"out";"1.399505e-01"
"23";"285";"8.07";" -2.134";"in";"1.441105e-01"
" 1";" 35";"2.86";" -2.103";"those";"1.469714e-01"
" 2";" 49";"4.08";" -2.071";"have";"1.501536e-01"
" 2";" 49";"4.08";" -2.071";"all";"1.501536e-01"
" 0";" 18";"0.00";" -2.061";"very";"1.511532e-01"
" 0";" 18";"0.00";" -2.061";"could";"1.511532e-01"
"*";"*";"*";"*";"*";"*"
"6";"143";"4.2";"-6.893";"*year_2011-01-01";"0.008655543"
"**";"classe";"11";"**";"";""
"****";"31";"649";"4.78";"****";""
"19";"497";"3.82";"-4.243";"humanity";"0.03941379"
" 0";" 72";"0.00";"-4.062";"practice";"0.04385010"
" 2";"126";"1.59";"-3.497";"study";"0.06149750"
" 5";"201";"2.49";"-3.354";"research";"0.06703028"
" 1";" 90";"1.11";"-3.087";"work";"0.07894194"
" 0";" 54";"0.00";"-2.955";"application";"0.08563493"
" 0";" 53";"0.00";"-2.895";"create";"0.08885516"
" 0";" 49";"0.00";"-2.659";"understand";"0.10298749"
" 0";" 48";"0.00";"-2.600";"datum";"0.10685914"
" 0";" 47";"0.00";"-2.542";"text";"0.11087741"
" 0";" 44";"0.00";"-2.368";"approach";"0.12387439"
" 0";" 44";"0.00";"-2.368";"scholar";"0.12387439"
" 0";" 43";"0.00";"-2.310";"information";"0.12854327"
" 0";" 38";"0.00";"-2.025";"history";"0.15475966"
"*****";"*";"*";"*";"*";"*"
" 7";"285";"2.46";"-6.015";"in";"0.01418121"
" 3";"185";"1.62";"-5.663";"as";"0.01732927"
" 2";"132";"1.52";"-3.875";"or";"0.04900741"
" 0";" 59";"0.00";"-3.256";"more";"0.07118415"
" 0";" 58";"0.00";"-3.195";"also";"0.07386790"
"20";"499";"4.01";"-2.804";"the";"0.09403911"
" 0";" 44";"0.00";"-2.368";"how";"0.12387439"
" 2";"105";"1.90";"-2.271";"an";"0.13178332"
" 3";"129";"2.33";"-2.126";"it";"0.14477525"
"*";"*";"*";"*";"*";"*"
"**";"classe";"12";"**";"";""
"****";"49";"649";"7.55";"****";""
"2";"126";"1.59";"-7.964";"study";"0.004770656"
"0";" 54";"0.00";"-4.810";"application";"0.028291182"
"0";" 47";"0.00";"-4.138";"text";"0.041930586"
"3";"106";"2.83";"-4.043";"method";"0.044342062"
"0";" 40";"0.00";"-3.481";"term";"0.062068737"
"0";" 38";"0.00";"-3.296";"history";"0.069434460"
"0";" 36";"0.00";"-3.113";"include";"0.077686035"
"0";" 35";"0.00";"-3.021";"thing";"0.082179207"
"0";" 33";"0.00";"-2.839";"science";"0.091979984"
"0";" 33";"0.00";"-2.839";"involve";"0.091979984"
"0";" 32";"0.00";"-2.749";"analysis";"0.097323135"
"0";" 32";"0.00";"-2.749";"activity";"0.097323135"
"1";" 53";"1.89";"-2.652";"humanist";"0.103427801"
"2";" 72";"2.78";"-2.642";"computer";"0.104046169"
"0";" 29";"0.00";"-2.479";"subject";"0.115367503"
"0";" 29";"0.00";"-2.479";"literature";"0.115367503"
"2";" 69";"2.90";"-2.393";"teach";"0.121855432"
"0";" 26";"0.00";"-2.212";"concern";"0.136945688"
"0";" 26";"0.00";"-2.212";"relate";"0.136945688"
"0";" 25";"0.00";"-2.123";"language";"0.145058116"
"0";" 24";"0.00";"-2.035";"academic";"0.153687498"
"0";" 24";"0.00";"-2.035";"find";"0.153687498"
"*****";"*";"*";"*";"*";"*"
"2";" 83";"2.41";"-3.603";"by";"0.05767987"
"5";"132";"3.79";"-3.360";"or";"0.06679360"
"4";"114";"3.51";"-3.236";"are";"0.07204529"
"1";" 58";"1.72";"-3.097";"we";"0.07843055"
"1";" 55";"1.82";"-2.829";"at";"0.09260357"
"0";" 32";"0.00";"-2.749";"who";"0.09732313"
"0";" 28";"0.00";"-2.390";"such";"0.12213166"
"0";" 25";"0.00";"-2.123";"used";"0.14505812"
"*";"*";"*";"*";"*";"*"
"**";"classe";"13";"**";"";""
"****";"75";"649";"11.56";"****";""
" 4";"157";"2.55";"-16.444";"dh";"5.011848e-05"
"10";"214";"4.67";"-14.801";"technology";"1.194867e-04"
" 3";" 97";"3.09";" -7.993";"field";"4.696840e-03"
" 0";" 49";"0.00";" -6.925";"knowledge";"8.498450e-03"
" 0";" 49";"0.00";" -6.925";"humanistic";"8.498450e-03"
" 5";"112";"4.46";" -6.661";"way";"9.854803e-03"
" 0";" 47";"0.00";" -6.621";"text";"1.008075e-02"
" 2";" 72";"2.78";" -6.106";"practice";"1.347261e-02"
" 0";" 40";"0.00";" -5.570";"term";"1.827323e-02"
" 0";" 39";"0.00";" -5.422";"culture";"1.988893e-02"
" 1";" 53";"1.89";" -5.280";"humanist";"2.157778e-02"
" 0";" 38";"0.00";" -5.274";"history";"2.164677e-02"
" 0";" 38";"0.00";" -5.274";"social";"2.164677e-02"
" 0";" 35";"0.00";" -4.834";"thing";"2.790614e-02"
" 1";" 49";"2.04";" -4.695";"understand";"3.024546e-02"
" 0";" 33";"0.00";" -4.543";"explore";"3.305673e-02"
" 0";" 32";"0.00";" -4.398";"analysis";"3.598032e-02"
" 0";" 32";"0.00";" -4.398";"answer";"3.598032e-02"
" 0";" 32";"0.00";" -4.398";"interest";"3.598032e-02"
" 0";" 32";"0.00";" -4.398";"activity";"3.598032e-02"
" 3";" 72";"4.17";" -4.327";"computer";"3.751901e-02"
" 0";" 31";"0.00";" -4.254";"form";"3.916482e-02"
" 5";" 94";"5.32";" -4.184";"question";"4.081462e-02"
" 0";" 30";"0.00";" -4.110";"material";"4.263445e-02"
" 1";" 44";"2.27";" -3.980";"scholar";"4.604359e-02"
" 4";" 81";"4.94";" -3.966";"define";"4.642936e-02"
" 0";" 29";"0.00";" -3.966";"scholarly";"4.641594e-02"
" 0";" 29";"0.00";" -3.966";"literature";"4.641594e-02"
" 1";" 43";"2.33";" -3.839";"information";"5.007230e-02"
" 1";" 43";"2.33";" -3.839";"inquiry";"5.007230e-02"
" 5";" 90";"5.56";" -3.681";"work";"5.502815e-02"
" 0";" 26";"0.00";" -3.539";"communication";"5.994194e-02"
" 0";" 26";"0.00";" -3.539";"set";"5.994194e-02"
" 0";" 26";"0.00";" -3.539";"interdisciplinary";"5.994194e-02"
" 0";" 26";"0.00";" -3.539";"ask";"5.994194e-02"
" 0";" 26";"0.00";" -3.539";"concern";"5.994194e-02"
" 4";" 77";"5.19";" -3.459";"compute";"6.290372e-02"
" 0";" 25";"0.00";" -3.397";"language";"6.529840e-02"
" 0";" 25";"0.00";" -3.397";"open";"6.529840e-02"
" 0";" 24";"0.00";" -3.256";"academic";"7.114921e-02"
" 0";" 24";"0.00";" -3.256";"find";"7.114921e-02"
" 0";" 23";"0.00";" -3.116";"focus";"7.754391e-02"
" 2";" 50";"4.00";" -3.026";"definition";"8.192335e-02"
" 1";" 37";"2.70";" -3.009";"intersection";"8.279532e-02"
" 0";" 22";"0.00";" -2.975";"analyze";"8.453785e-02"
" 1";" 36";"2.78";" -2.874";"include";"9.003823e-02"
" 0";" 21";"0.00";" -2.836";"collaborative";"9.219308e-02"
" 3";" 60";"5.00";" -2.780";"scholarship";"9.542458e-02"
" 2";" 48";"4.17";" -2.769";"datum";"9.608953e-02"
" 1";" 35";"2.86";" -2.739";"cultural";"9.791947e-02"
" 0";" 20";"0.00";" -2.696";"theory";"1.005794e-01"
" 0";" 20";"0.00";" -2.696";"public";"1.005794e-01"
" 0";" 19";"0.00";" -2.557";"part";"1.097755e-01"
" 5";" 80";"6.25";" -2.514";"traditional";"1.128611e-01"
" 1";" 33";"3.03";" -2.473";"science";"1.158358e-01"
" 1";" 33";"3.03";" -2.473";"community";"1.158358e-01"
" 1";" 33";"3.03";" -2.473";"engage";"1.158358e-01"
" 0";" 18";"0.00";" -2.419";"student";"1.198709e-01"
" 4";" 68";"5.88";" -2.393";"think";"1.219171e-01"
" 0";" 17";"0.00";" -2.281";"problem";"1.309671e-01"
" 0";" 17";"0.00";" -2.281";"umbrella";"1.309671e-01"
" 0";" 17";"0.00";" -2.281";"write";"1.309671e-01"
" 0";" 17";"0.00";" -2.281";"kind";"1.309671e-01"
" 0";" 17";"0.00";" -2.281";"opportunity";"1.309671e-01"
" 2";" 44";"4.55";" -2.270";"approach";"1.319151e-01"
" 0";" 16";"0.00";" -2.143";"idea";"1.431810e-01"
" 0";" 16";"0.00";" -2.143";"often";"1.431810e-01"
" 0";" 16";"0.00";" -2.143";"impact";"1.431810e-01"
" 0";" 16";"0.00";" -2.143";"order";"1.431810e-01"
" 1";" 30";"3.33";" -2.081";"person";"1.491564e-01"
" 3";" 54";"5.56";" -2.075";"human";"1.497200e-01"
" 0";" 15";"0.00";" -2.006";"network";"1.566469e-01"
" 0";" 15";"0.00";" -2.006";"experience";"1.566469e-01"
" 0";" 15";"0.00";" -2.006";"emerge";"1.566469e-01"
" 0";" 15";"0.00";" -2.006";"technological";"1.566469e-01"
" 0";" 15";"0.00";" -2.006";"communicate";"1.566469e-01"
" 0";" 15";"0.00";" -2.006";"online";"1.566469e-01"
" 0";" 15";"0.00";" -2.006";"philosophy";"1.566469e-01"
"*****";"*";"*";"*";"*";"*"
"16";"304";"5.26";"-22.159";"a";"2.510293e-06"
"32";"408";"7.84";"-14.821";"to";"1.182106e-04"
"19";"293";"6.48";"-13.442";"is";"2.460352e-04"
"46";"499";"9.22";"-11.545";"the";"6.793919e-04"
" 9";"185";"4.86";"-11.336";"as";"7.603422e-04"
" 2";" 99";"2.02";"-10.394";"on";"1.264472e-03"
" 7";"156";"4.49";"-10.041";"with";"1.531227e-03"
" 3";"105";"2.86";" -9.275";"an";"2.323411e-03"
"48";"502";"9.56";" -8.626";"and";"3.313968e-03"
" 0";" 58";"0.00";" -8.322";"this";"3.916493e-03"
" 0";" 56";"0.00";" -8.008";"my";"4.656956e-03"
" 0";" 52";"0.00";" -7.386";"which";"6.572495e-03"
"22";"285";"7.72";" -7.319";"in";"6.821455e-03"
"16";"227";"7.05";" -6.941";"that";"8.425845e-03"
"46";"478";"9.62";" -6.631";"of";"1.002261e-02"
