"V1";"V2";"V3";"V4";"V5";"V6"
" 0";" 15";" 0.00";"-2.790";"philosophy";"0.094830315"
" 4";" 53";" 7.55";"-2.718";"create";"0.099213239"
" 0";" 14";" 0.00";"-2.600";"source";"0.106839161"
" 0";" 14";" 0.00";"-2.600";"space";"0.106839161"
" 0";" 14";" 0.00";"-2.600";"evolve";"0.106839161"
" 0";" 14";" 0.00";"-2.600";"describe";"0.106839161"
" 1";" 25";" 4.00";"-2.587";"learn";"0.107769700"
" 0";" 13";" 0.00";"-2.411";"read";"0.120492375"
" 0";" 13";" 0.00";"-2.411";"broadly";"0.120492375"
" 0";" 13";" 0.00";"-2.411";"interpretation";"0.120492375"
" 1";" 24";" 4.17";"-2.407";"focus";"0.120777084"
"27";"219";"12.33";"-2.346";"technology";"0.125616143"
" 1";" 23";" 4.35";"-2.230";"find";"0.135396109"
" 0";" 12";" 0.00";"-2.222";"wide";"0.136053533"
" 0";" 12";" 0.00";"-2.222";"electronic";"0.136053533"
" 0";" 12";" 0.00";"-2.222";"place";"0.136053533"
" 0";" 12";" 0.00";"-2.222";"condition";"0.136053533"
" 1";" 22";" 4.55";"-2.054";"change";"0.151838439"
" 1";" 22";" 4.55";"-2.054";"concern";"0.151838439"
" 1";" 22";" 4.55";"-2.054";"part";"0.151838439"
" 0";" 11";" 0.00";"-2.034";"year";"0.153841389"
" 0";" 11";" 0.00";"-2.034";"literary";"0.153841389"
" 0";" 11";" 0.00";"-2.034";"participate";"0.153841389"
" 0";" 11";" 0.00";"-2.034";"context";"0.153841389"
" 0";" 11";" 0.00";"-2.034";"relationship";"0.153841389"
"*****";"*";"*";"*";"*";"*"
" 2";" 58";"3.45";"-6.957";"we";"0.008351397"
"12";"141";"8.51";"-6.500";"i";"0.010784819"
" 9";"108";"8.33";"-4.928";"an";"0.026429431"
" 2";" 46";"4.35";"-4.625";"how";"0.031504570"
" 0";" 19";"0.00";"-3.556";"i_m";"0.059313918"
" 0";" 19";"0.00";"-3.556";"out";"0.059313918"
" 3";" 49";"6.12";"-3.487";"have";"0.061859038"
" 0";" 18";"0.00";"-3.364";"don_t";"0.066633634"
" 0";" 17";"0.00";"-3.172";"even";"0.074899252"
" 0";" 16";"0.00";"-2.981";"know";"0.084245575"
" 0";" 15";"0.00";"-2.790";"am";"0.094830315"
" 1";" 26";"3.85";"-2.768";"if";"0.096188769"
" 0";" 13";"0.00";"-2.411";"better";"0.120492375"
" 5";" 59";"8.47";"-2.375";"this";"0.123252733"
" 2";" 33";"6.06";"-2.319";"us";"0.127777774"
" 5";" 58";"8.62";"-2.234";"at";"0.135019821"
" 0";" 12";"0.00";"-2.222";"under";"0.136053533"
" 7";" 73";"9.59";"-2.117";"from";"0.145708512"
"*";"*";"*";"*";"*";"*"
"**";"classe";"3";"**";"";""
"****";"98";"663";"14.78";"****";""
" 5";"156";"3.21";"-21.703";"dh";"3.183541e-06"
"14";"219";"6.39";"-18.269";"technology";"1.918383e-05"
" 4";" 97";"4.12";"-10.246";"field";"1.370081e-03"
" 0";" 46";"0.00";" -8.574";"text";"3.410699e-03"
" 1";" 56";"1.79";" -8.201";"humanist";"4.187162e-03"
" 5";" 95";"5.26";" -7.975";"way";"4.742066e-03"
" 0";" 41";"0.00";" -7.580";"knowledge";"5.901063e-03"
" 3";" 73";"4.11";" -7.417";"practice";"6.462486e-03"
" 0";" 40";"0.00";" -7.384";"culture";"6.582443e-03"
" 1";" 49";"2.04";" -6.818";"humanistic";"9.023690e-03"
" 4";" 79";"5.06";" -6.724";"define";"9.511833e-03"
" 6";" 97";"6.19";" -6.665";"work";"9.833587e-03"
" 0";" 35";"0.00";" -6.409";"thing";"1.135346e-02"
" 0";" 33";"0.00";" -6.024";"activity";"1.411489e-02"
" 0";" 32";"0.00";" -5.832";"analysis";"1.573791e-02"
" 0";" 32";"0.00";" -5.832";"answer";"1.573791e-02"
" 0";" 32";"0.00";" -5.832";"scholarly";"1.573791e-02"
" 1";" 43";"2.33";" -5.663";"inquiry";"1.732213e-02"
" 0";" 31";"0.00";" -5.641";"form";"1.754784e-02"
" 4";" 72";"5.56";" -5.458";"computer";"1.948172e-02"
" 0";" 30";"0.00";" -5.450";"interest";"1.956661e-02"
" 1";" 41";"2.44";" -5.285";"term";"2.150917e-02"
" 0";" 29";"0.00";" -5.260";"social";"2.181887e-02"
" 0";" 29";"0.00";" -5.260";"communication";"2.181887e-02"
" 4";" 70";"5.71";" -5.108";"think";"2.381788e-02"
" 0";" 28";"0.00";" -5.071";"material";"2.433232e-02"
" 2";" 50";"4.00";" -4.990";"understand";"2.549132e-02"
" 1";" 39";"2.56";" -4.910";"history";"2.670032e-02"
" 0";" 26";"0.00";" -4.694";"set";"3.027154e-02"
" 0";" 26";"0.00";" -4.694";"interdisciplinary";"3.027154e-02"
" 0";" 26";"0.00";" -4.694";"ask";"3.027154e-02"
" 0";" 26";"0.00";" -4.694";"academic";"3.027154e-02"
" 7";" 93";"7.53";" -4.519";"question";"3.351295e-02"
" 2";" 47";"4.26";" -4.449";"definition";"3.491211e-02"
" 3";" 55";"5.45";" -4.142";"human";"4.183740e-02"
" 0";" 23";"0.00";" -4.133";"find";"4.206097e-02"
" 0";" 23";"0.00";" -4.133";"open";"4.206097e-02"
" 2";" 45";"4.44";" -4.095";"datum";"4.300715e-02"
" 0";" 22";"0.00";" -3.947";"concern";"4.695788e-02"
" 0";" 22";"0.00";" -3.947";"part";"4.695788e-02"
" 0";" 22";"0.00";" -3.947";"analyze";"4.695788e-02"
" 2";" 44";"4.55";" -3.920";"information";"4.771764e-02"
" 2";" 44";"4.55";" -3.920";"scholar";"4.771764e-02"
" 1";" 33";"3.03";" -3.807";"explore";"5.103724e-02"
" 1";" 33";"3.03";" -3.807";"engage";"5.103724e-02"
" 1";" 33";"3.03";" -3.807";"critical";"5.103724e-02"
" 0";" 20";"0.00";" -3.577";"theory";"5.858741e-02"
" 0";" 20";"0.00";" -3.577";"public";"5.858741e-02"
" 1";" 31";"3.23";" -3.447";"person";"6.335263e-02"
" 0";" 19";"0.00";" -3.393";"student";"6.548147e-02"
" 5";" 68";"7.35";" -3.319";"compute";"6.847196e-02"
" 1";" 30";"3.33";" -3.269";"literature";"7.059249e-02"
" 0";" 18";"0.00";" -3.209";"write";"7.322291e-02"
" 0";" 18";"0.00";" -3.209";"opportunity";"7.322291e-02"
" 0";" 17";"0.00";" -3.026";"kind";"8.192620e-02"
" 0";" 17";"0.00";" -3.026";"impact";"8.192620e-02"
" 2";" 38";"5.26";" -2.899";"include";"8.862515e-02"
" 0";" 16";"0.00";" -2.844";"network";"9.172414e-02"
" 0";" 16";"0.00";" -2.844";"often";"9.172414e-02"
" 0";" 16";"0.00";" -2.844";"emerge";"9.172414e-02"
" 0";" 16";"0.00";" -2.844";"order";"9.172414e-02"
" 1";" 27";"3.70";" -2.742";"project";"9.774387e-02"
" 1";" 27";"3.70";" -2.742";"world";"9.774387e-02"
" 2";" 37";"5.41";" -2.735";"cultural";"9.818648e-02"
" 0";" 15";"0.00";" -2.662";"collaborative";"1.027717e-01"
" 0";" 15";"0.00";" -2.662";"creative";"1.027717e-01"
" 0";" 15";"0.00";" -2.662";"technological";"1.027717e-01"
" 0";" 15";"0.00";" -2.662";"philosophy";"1.027717e-01"
" 1";" 26";"3.85";" -2.569";"language";"1.089828e-01"
" 6";" 71";"8.45";" -2.530";"medium";"1.117122e-01"
" 0";" 14";"0.00";" -2.481";"experience";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"design";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"content";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"online";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"source";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"mind";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"combine";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"publish";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"modern";"1.152508e-01"
" 0";" 14";"0.00";" -2.481";"evolve";"1.152508e-01"
" 2";" 35";"5.71";" -2.412";"community";"1.204403e-01"
" 2";" 35";"5.71";" -2.412";"involve";"1.204403e-01"
" 1";" 25";"4.00";" -2.397";"learn";"1.215427e-01"
" 1";" 25";"4.00";" -2.397";"share";"1.215427e-01"
" 4";" 53";"7.55";" -2.393";"create";"1.218616e-01"
" 0";" 13";"0.00";" -2.300";"age";"1.293769e-01"
" 0";" 13";"0.00";" -2.300";"read";"1.293769e-01"
" 0";" 13";"0.00";" -2.300";"seek";"1.293769e-01"
" 0";" 13";"0.00";" -2.300";"interpretation";"1.293769e-01"
" 0";" 13";"0.00";" -2.300";"nature";"1.293769e-01"
" 0";" 13";"0.00";" -2.300";"provide";"1.293769e-01"
" 1";" 24";"4.17";" -2.227";"focus";"1.355872e-01"
" 0";" 12";"0.00";" -2.120";"researcher";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"wide";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"electronic";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"simply";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"place";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"topic";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"engagement";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"visualization";"1.454071e-01"
" 0";" 12";"0.00";" -2.120";"aspect";"1.454071e-01"
" 1";" 23";"4.35";" -2.059";"base";"1.513023e-01"
" 1";" 23";"4.35";" -2.059";"area";"1.513023e-01"
"*****";"*";"*";"*";"*";"*"
"21";"304";" 6.91";"-27.629";"a";"1.469351e-07"
"25";"295";" 8.47";"-16.782";"is";"4.192594e-05"
" 8";"156";" 5.13";"-15.091";"with";"1.024552e-04"
"13";"189";" 6.88";"-13.108";"as";"2.940565e-04"
" 5";"108";" 4.63";"-10.555";"an";"1.158538e-03"
"47";"415";"11.33";"-10.520";"to";"1.181000e-03"
" 9";"141";" 6.38";"-10.028";"i";"1.542073e-03"
"14";"182";" 7.69";"-10.008";"for";"1.558349e-03"
"28";"285";" 9.82";" -9.750";"in";"1.793095e-03"
" 0";" 51";" 0.00";" -9.583";"which";"1.963674e-03"
"65";"516";"12.60";" -8.816";"and";"2.986326e-03"
" 1";" 59";" 1.69";" -8.805";"my";"3.004363e-03"
"21";"228";" 9.21";" -8.561";"that";"3.433748e-03"
"65";"509";"12.77";" -7.036";"the";"7.986531e-03"
" 1";" 49";" 2.04";" -6.818";"have";"9.023690e-03"
" 2";" 59";" 3.39";" -6.672";"this";"9.795241e-03"
" 3";" 65";" 4.62";" -5.912";"me";"1.503384e-02"
" 8";"110";" 7.27";" -5.903";"on";"1.511800e-02"
"12";"142";" 8.45";" -5.749";"new";"1.649641e-02"
" 4";" 73";" 5.48";" -5.635";"from";"1.760780e-02"
" 0";" 30";" 0.00";" -5.450";"they";"1.956661e-02"
" 0";" 27";" 0.00";" -4.882";"different";"2.713815e-02"
" 0";" 26";" 0.00";" -4.694";"has";"3.027154e-02"
" 3";" 58";" 5.17";" -4.659";"we";"3.089276e-02"
" 4";" 67";" 5.97";" -4.594";"about";"3.209027e-02"
" 3";" 57";" 5.26";" -4.485";"our";"3.419149e-02"
" 3";" 57";" 5.26";" -4.485";"more";"3.419149e-02"
" 1";" 36";" 2.78";" -4.354";"one";"3.691566e-02"
" 1";" 36";" 2.78";" -4.354";"into";"3.691566e-02"
"65";"494";"13.16";" -4.055";"of";"4.404856e-02"
"12";"130";" 9.23";" -3.955";"it";"4.673123e-02"
" 0";" 22";" 0.00";" -3.947";"when";"4.695788e-02"
" 1";" 33";" 3.03";" -3.807";"just";"5.103724e-02"
" 7";" 88";" 7.95";" -3.754";"by";"5.267726e-02"
" 0";" 20";" 0.00";" -3.577";"s";"5.858741e-02"
" 0";" 20";" 0.00";" -3.577";"see";"5.858741e-02"
" 0";" 20";" 0.00";" -3.577";"like";"5.858741e-02"
" 0";" 20";" 0.00";" -3.577";"still";"5.858741e-02"
" 8";" 94";" 8.51";" -3.419";"not";"6.444731e-02"
" 0";" 19";" 0.00";" -3.393";"e";"6.548147e-02"
" 0";" 19";" 0.00";" -3.393";"i_m";"6.548147e-02"
" 0";" 19";" 0.00";" -3.393";"something";"6.548147e-02"
" 0";" 19";" 0.00";" -3.393";"will";"6.548147e-02"
" 0";" 19";" 0.00";" -3.393";"out";"6.548147e-02"
"10";"109";" 9.17";" -3.256";"are";"7.117644e-02"
" 2";" 40";" 5.00";" -3.233";"their";"7.216010e-02"
" 0";" 18";" 0.00";" -3.209";"may";"7.322291e-02"
" 8";" 92";" 8.70";" -3.141";"be";"7.635949e-02"
"13";"131";" 9.92";" -3.058";"or";"8.032739e-02"
" 0";" 17";" 0.00";" -3.026";"etc";"8.192620e-02"
" 1";" 28";" 3.57";" -2.916";"such";"8.768171e-02"
" 2";" 38";" 5.26";" -2.899";"between";"8.862515e-02"
" 0";" 16";" 0.00";" -2.844";"know";"9.172414e-02"
" 0";" 16";" 0.00";" -2.844";"own";"9.172414e-02"
" 0";" 16";" 0.00";" -2.844";"now";"9.172414e-02"
" 0";" 16";" 0.00";" -2.844";"while";"9.172414e-02"
" 2";" 37";" 5.41";" -2.735";"other";"9.818648e-02"
" 0";" 15";" 0.00";" -2.662";"am";"1.027717e-01"
" 0";" 15";" 0.00";" -2.662";"allows";"1.027717e-01"
" 2";" 36";" 5.56";" -2.572";"its";"1.087569e-01"
" 0";" 14";" 0.00";" -2.481";"example";"1.152508e-01"
" 0";" 13";" 0.00";" -2.300";"g";"1.293769e-01"
" 0";" 13";" 0.00";" -2.300";"been";"1.293769e-01"
" 0";" 13";" 0.00";" -2.300";"better";"1.293769e-01"
" 0";" 13";" 0.00";" -2.300";"best";"1.293769e-01"
" 0";" 13";" 0.00";" -2.300";"first";"1.293769e-01"
" 7";" 77";" 9.09";" -2.239";"but";"1.345281e-01"
" 0";" 12";" 0.00";" -2.120";"might";"1.454071e-01"
" 0";" 12";" 0.00";" -2.120";"under";"1.454071e-01"
" 0";" 12";" 0.00";" -2.120";"consider";"1.454071e-01"
" 4";" 51";" 7.84";" -2.111";"what";"1.462042e-01"
" 2";" 33";" 6.06";" -2.097";"us";"1.476151e-01"
" 1";" 23";" 4.35";" -2.059";"doing";"1.513023e-01"
" 1";" 23";" 4.35";" -2.059";"being";"1.513023e-01"
"*";"*";"*";"*";"*";"*"
"**";"classe";"4";"**";"";""
"****";"87";"663";"13.12";"****";""
" 6";"178";" 3.37";"-20.296";"tool";"6.634026e-06"
" 3";" 95";" 3.16";" -9.658";"way";"1.885778e-03"
" 0";" 46";" 0.00";" -7.466";"text";"6.287811e-03"
" 1";" 55";" 1.82";" -6.722";"human";"9.521178e-03"
"52";"468";"11.11";" -5.645";"digital";"1.750566e-02"
" 1";" 46";" 2.17";" -5.197";"mean";"2.262452e-02"
" 4";" 79";" 5.06";" -5.109";"define";"2.379773e-02"
" 0";" 32";" 0.00";" -5.078";"answer";"2.422506e-02"
" 0";" 30";" 0.00";" -4.746";"literature";"2.936646e-02"
" 1";" 41";" 2.44";" -4.375";"approach";"3.646709e-02"
" 0";" 27";" 0.00";" -4.251";"project";"3.922138e-02"
" 0";" 26";" 0.00";" -4.087";"set";"4.320476e-02"
" 0";" 26";" 0.00";" -4.087";"ask";"4.320476e-02"
" 0";" 26";" 0.00";" -4.087";"language";"4.320476e-02"
" 1";" 39";" 2.56";" -4.052";"history";"4.412430e-02"
" 0";" 25";" 0.00";" -3.924";"share";"4.760133e-02"
" 4";" 70";" 5.71";" -3.767";"think";"5.226377e-02"
" 1";" 37";" 2.70";" -3.732";"cultural";"5.338609e-02"
" 0";" 23";" 0.00";" -3.599";"open";"5.782117e-02"
" 0";" 22";" 0.00";" -3.437";"support";"6.375275e-02"
" 0";" 22";" 0.00";" -3.437";"analyze";"6.375275e-02"
" 1";" 35";" 2.86";" -3.415";"thing";"6.459505e-02"
" 3";" 56";" 5.36";" -3.235";"humanist";"7.207700e-02"
" 2";" 45";" 4.44";" -3.189";"datum";"7.414188e-02"
" 0";" 20";" 0.00";" -3.115";"theory";"7.758429e-02"
" 1";" 33";" 3.03";" -3.103";"explore";"7.817091e-02"
" 1";" 33";" 3.03";" -3.103";"object";"7.817091e-02"
"14";"156";" 8.97";" -3.079";"dh";"7.932859e-02"
" 2";" 44";" 4.55";" -3.041";"scholar";"8.119056e-02"
" 7";" 93";" 7.53";" -2.971";"question";"8.478753e-02"
" 3";" 53";" 5.66";" -2.813";"create";"9.348007e-02"
" 0";" 18";" 0.00";" -2.795";"write";"9.458106e-02"
" 0";" 18";" 0.00";" -2.795";"opportunity";"9.458106e-02"
" 5";" 72";" 6.94";" -2.704";"computer";"1.000989e-01"
" 0";" 17";" 0.00";" -2.635";"time";"1.045137e-01"
" 0";" 17";" 0.00";" -2.635";"kind";"1.045137e-01"
" 1";" 29";" 3.45";" -2.489";"social";"1.146088e-01"
" 0";" 16";" 0.00";" -2.476";"order";"1.155643e-01"
" 2";" 40";" 5.00";" -2.463";"computational";"1.165346e-01"
" 3";" 50";" 6.00";" -2.406";"methodology";"1.208547e-01"
" 1";" 28";" 3.57";" -2.339";"build";"1.261586e-01"
" 1";" 28";" 3.57";" -2.339";"material";"1.261586e-01"
" 0";" 15";" 0.00";" -2.318";"technological";"1.278786e-01"
" 0";" 15";" 0.00";" -2.318";"philosophy";"1.278786e-01"
" 3";" 49";" 6.12";" -2.274";"humanistic";"1.315609e-01"
" 1";" 27";" 3.70";" -2.190";"world";"1.388993e-01"
" 0";" 14";" 0.00";" -2.160";"experience";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"design";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"content";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"online";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"source";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"mind";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"combine";"1.416264e-01"
" 0";" 13";" 0.00";" -2.003";"age";"1.570076e-01"
" 0";" 13";" 0.00";" -2.003";"seek";"1.570076e-01"
" 0";" 13";" 0.00";" -2.003";"expand";"1.570076e-01"
" 0";" 13";" 0.00";" -2.003";"born";"1.570076e-01"
" 0";" 13";" 0.00";" -2.003";"transform";"1.570076e-01"
"*****";"*";"*";"*";"*";"*"
"37";"415";" 8.92";"-17.220";"to";"3.328726e-05"
" 0";" 68";" 0.00";"-11.445";"can";"7.170041e-04"
" 3";" 92";" 3.26";" -9.112";"be";"2.539223e-03"
"27";"304";" 8.88";" -8.856";"a";"2.921480e-03"
" 7";"130";" 5.38";" -8.492";"it";"3.566629e-03"
" 2";" 77";" 2.60";" -8.465";"but";"3.620834e-03"
" 0";" 51";" 0.00";" -8.345";"what";"3.867391e-03"
" 0";" 51";" 0.00";" -8.345";"do";"3.867391e-03"
" 9";"142";" 6.34";" -7.295";"new";"6.913755e-03"
" 1";" 58";" 1.72";" -7.243";"we";"7.116944e-03"
"19";"228";" 8.33";" -6.990";"that";"8.194596e-03"
" 0";" 36";" 0.00";" -5.750";"one";"1.649146e-02"
" 0";" 33";" 0.00";" -5.245";"just";"2.200409e-02"
" 2";" 57";" 3.51";" -5.055";"more";"2.454938e-02"
"16";"189";" 8.47";" -5.028";"as";"2.493767e-02"
"11";"141";" 7.80";" -4.447";"i";"3.495704e-02"
" 6";" 94";" 6.38";" -4.363";"not";"3.671782e-02"
" 0";" 27";" 0.00";" -4.251";"so";"3.922138e-02"
" 2";" 49";" 4.08";" -3.793";"have";"5.145863e-02"
" 0";" 24";" 0.00";" -3.761";"than";"5.245648e-02"
" 1";" 37";" 2.70";" -3.732";"other";"5.338609e-02"
" 2";" 47";" 4.26";" -3.489";"all";"6.179168e-02"
" 0";" 22";" 0.00";" -3.437";"when";"6.375275e-02"
" 4";" 67";" 5.97";" -3.344";"about";"6.744449e-02"
" 0";" 21";" 0.00";" -3.276";"help";"7.031601e-02"
" 3";" 56";" 5.36";" -3.235";"also";"7.207700e-02"
"31";"295";"10.51";" -3.185";"is";"7.432560e-02"
" 0";" 20";" 0.00";" -3.115";"s";"7.758429e-02"
" 0";" 20";" 0.00";" -3.115";"like";"7.758429e-02"
"14";"156";" 8.97";" -3.079";"with";"7.932859e-02"
" 4";" 65";" 6.15";" -3.070";"me";"7.977391e-02"
" 0";" 19";" 0.00";" -2.954";"something";"8.564094e-02"
" 0";" 19";" 0.00";" -2.954";"will";"8.564094e-02"
" 0";" 19";" 0.00";" -2.954";"out";"8.564094e-02"
" 0";" 18";" 0.00";" -2.795";"don_t";"9.458106e-02"
" 0";" 18";" 0.00";" -2.795";"could";"9.458106e-02"
" 9";"109";" 8.26";" -2.709";"are";"9.981308e-02"
" 0";" 17";" 0.00";" -2.635";"you";"1.045137e-01"
" 0";" 17";" 0.00";" -2.635";"etc";"1.045137e-01"
" 0";" 17";" 0.00";" -2.635";"even";"1.045137e-01"
" 3";" 51";" 5.88";" -2.540";"which";"1.109786e-01"
" 0";" 16";" 0.00";" -2.476";"know";"1.155643e-01"
" 0";" 16";" 0.00";" -2.476";"old";"1.155643e-01"
" 0";" 16";" 0.00";" -2.476";"because";"1.155643e-01"
" 0";" 15";" 0.00";" -2.318";"should";"1.278786e-01"
" 0";" 15";" 0.00";" -2.318";"am";"1.278786e-01"
" 4";" 59";" 6.78";" -2.285";"this";"1.306079e-01"
"12";"131";" 9.16";" -2.248";"or";"1.338043e-01"
" 2";" 38";" 5.26";" -2.184";"those";"1.394580e-01"
" 0";" 14";" 0.00";" -2.160";"much";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"together";"1.416264e-01"
" 0";" 14";" 0.00";" -2.160";"example";"1.416264e-01"
" 1";" 26";" 3.85";" -2.042";"any";"1.529610e-01"
" 1";" 26";" 3.85";" -2.042";"has";"1.529610e-01"
" 1";" 26";" 3.85";" -2.042";"if";"1.529610e-01"
" 4";" 57";" 7.02";" -2.039";"our";"1.533567e-01"
" 0";" 13";" 0.00";" -2.003";"g";"1.570076e-01"
